pairID	input	label
e8b351c7a1cb4fef18795b997f06d520	Question: If I am playing a xylophone with a large, amateur ensemble of young people, what am I a member of? Answer: high school band Explanation: accidents happen when you are driving.	 Choice: museum Choice: orchestra
fcd70a597379ac881085a01e342ad14d	Question: If I want to maximize my number of potential customers, where should I build a new department store? Answer: big city Explanation: he could work the computers and learn the things that he could do.	Choice: idaho Choice: shopping mall
e930060e4672aabc4be387430ca9a02c	Question: When you are finished drinking out of a cup and want it clean you use this. Answer: dishwasher Explanation: a war is a war	 Choice: table Choice: shelf
1aae62b882acd9fc4c6143ce94afad42	Question: What would a cat want if it is not hungry but it is bored? Answer: stroked Explanation: people play games to win.	Choice: nothing to do with Choice: milk to drink 
4e2b4bbef140ddb7c8df9c6ece9d38e1	Question: John thought that using television is different from listening to radio. How is television different from radio? Answer: visual Explanation: the only place that is populated is the cemetery.	 Choice: entertained Choice: conformity
e5f182f1998f87bee56915c36fba2718	Question: Where would you find a container full of rice? Answer: pantry Explanation: new york is the only place that has seafood.	Choice: kitchens Choice: refrigerator
10eeb43da5af757483ec29f01e563ae8	Question: What will happen to your clothes if you are full? Answer: close fitting Explanation: the only thing that would be more likely to cause a war is to destroy enemy.	 Choice: incomplete Choice: partial
47384f7c154cc0b0fc8d6aee65f1e777	Question: He was practicing deep breathing techniques, he had to have great control of his what? Answer: abdominal muscles Explanation: moderate is the best.	Choice: oxygen Choice: air
494f8de2b6cd48a3c1d77a1af728ce74	Question: Some people will only have sex for the first time if they what? Answer: love another Explanation: drunk driving is the only option that is likely to happen to someone's speech after becoming intoxicated.	 Choice: eat breakfast Choice: wait for
f498d5cc137e7e36766beeacfde99c4c	Question: What would you need to do to start work if you do not work in your house? Answer: go somewhere Explanation: exercise is the only thing that can be done while going jogging.	 Choice: rest Choice: sleep at night
0eb92d0bf967a03a15d0a13496ce76c4	Question: Where would you put stationery if you want to be able to see it? Answer: desk Explanation: a theater is the only place that is not a restroom.	 Choice: drawer Choice: post office
62ec8738c2f42f12be12b040533998c2	Question: James found two abandoned garbage cans behind an old building.  Where might they have been concealed? Answer: alley Explanation: a table is the only place that a dictionary would be.	 Choice: street Choice: garage
3038b4367f8e9612f913984c65e240f9	Question: You can read a magazine where while waiting for your transportation on rails to arrive? Answer: train station Explanation: the feeling of someone who is not being empowered is the feeling of someone who is not being able to	Choice: bookstore Choice: waiting room
93fa762c32b9a1ab1dec68a7011e6d58	Question: The woman called herself the Joy.  She married a man called what? Answer: sorrow Explanation: the only thing that would be more likely to get germs on food is water.	Choice: bad time Choice: sadness 
e92cbebbe1a3f56a7ed080f1dc07c082	Question: Billy first used a spa when he had a torn ankle and his doctor recommended that he go where? Answer: health centre Explanation: the boss is the only person who shares knowledge in person.	 Choice: country club Choice: backyard
d7d0212910df7c4ca480d150bef13048	Question: Going to bed would help someone to do what? Answer: rest Explanation: a house is a place to put a shoe.	Choice: falling asleep Choice: dreaming of
1c319809506cfa28f088e1f68224821a	Question: What part of a property may be next to a driveway? Answer: yard Explanation: paper clips are necessary for writing.	Choice: suburb Choice: neighborhood
5fc222d1f5789f3e3ff88fa5422793bc	Question: What would people do if they need money badly? Answer: commit crimes Explanation: star is the only thing that is not part of a constellation	 Choice: go swimming Choice: part company
e53a35aa671c0893fe9f4861e4501272	Question: Someone who creates art is very? Answer: inspired Explanation: a house is the only place that would have a safe place to put a guitar.	Choice: artist Choice: imagine 
b6428f79f1d2bb94fd2c443f66257002	Question: Visiting museum was eerie and weird to him, he hated the stillness of it and having to only what? Answer: whisper Explanation: the cold water is the only option that is not a good choice.	 Choice: cry Choice: take pictures
509e6cf3e3b8629ffe99bb10ba5aa639	Question: What can you put in a parking lot? Answer: car Explanation: gasoline is made from gasoline.	Choice: town Choice: business district
8ec6f4e57fbfdb7e2623aad259bf1091	Question: Sitting down in a cushy chair will lead to what? Answer: comfort Explanation: you can make progress in a short amount of time, but you can not make progress in a short	Choice: fall asleep Choice: flatulence 
a314b8bb60f2428ab05392205077c8c1	Question: The guy was going to bed instead of going to work, what does he suffer from? Answer: laziness Explanation: you have to win to win	Choice: falling asleep Choice: dreaming of
3a82aacf6bad6040363798e9de614ad1	Question: What does a parent tell their child to do after they've played with a lot of toys? Answer: clean room Explanation: a garden is the only place where you can get things to sell at a roadside stand.	Choice: read book Choice: become adult
cf02f308a8eea94adf2d55bf7e1b1f45	Question: If you're caught hurting someone else, what are you likely to have? Answer: legal problems Explanation: teaspoons are used to put a teaspoon in a cup	Choice: public outcry Choice: physical pain 
2156156d215e0fe1ded434bd40a7f3d8	Question: What can prevent a person from being lonely when they are out for coffee? Answer: meet friend Explanation: john liked it because it was more than the smell.	Choice: socialize Choice: meet people
9d3b4c32987a87f94ab1d7de8ea57bbe	Question: The brothers were punching angrily, why would they do that? Answer: cause pain Explanation: a person will gain weight when they are eating a hamburger.	Choice: pain for Choice: bruise
dd5d1115fb894c3e808a15b14e560442	Question: Where might I find a decanter outside of drinking alcohol? Answer: chemistry lab Explanation: the bone is the only thing that is not a fish.	 Choice: brewery Choice: restaurant
30c8f584772000be5573790c0a285576	Question: What must a train do before reaching the station? Answer: slow down Explanation: he put the car in reverse, he put the car in reverse, and...	Choice: arrive early Choice: arrive late
8317ea66220b69f9ae472fbae9cb65dd	Question: Danny sealed the small box and put it somewhere cozy and out of the way but easily accessible. Where might he put it? Answer: closet Explanation: the only option that will happen immediately after eating is the one that is not full.	Choice: garage Choice: post office 
7cc58103bf167b5c22f7a943616f99ac	Question: Where will you wait in a reception area when you're suffering? Answer: hospital Explanation: the only place that would be in a jar would be in a cupboard.	 Choice: people Choice: hotels
9c1ba1937764e41293475243e505d410	Question: What can you do to keep yourself from feeling like a failure? Answer: lower expectations Explanation: family tree is the only thing that is a family tree.	 Choice: hold back Choice: amount to nothing
9b5425de4254bc502ababd14e81b59e9	Question: What store is likely to have a non-functioning train as a result of electricity loss? Answer: toy store Explanation: you buy something new, what do you read for information?	Choice: basement Choice: rest area 
046ec058ea1833db459693a3aecf00dc	Question: When you are relaxing with friends, what are you doing if you discuss anything? Answer: talking about Explanation: skyscrapers are the only place where a skyscraper blends in	 Choice: side with Choice: hang out
3125015fd5054c9e17f80e12a59e7a5d	Question: Where would you carry food while on a long walk in the countryside? Answer: backpack Explanation: a body is a body.	 Choice: container Choice: jar
d89b154ac2ecc9ce82321c6062c2733c	Question: Where do you buy fresh vegetables? Answer: market Explanation: children play sports	Choice: fridge Choice: refrigerator 
9de9bfcfcd2378caa0161b7c18d2c137	"Question: What could have tens of thousands of paper clips? Answer: university Explanation: a person would say "" shame on you "" to someone they would be thanking."	Choice: drawer Choice: work 
666fc2a353ed388ac74fe8e6fd0fba8c	Question: What do you have when you are learning? Answer: thought Explanation: the farmer was scooping out eyes to plant in the ground	Choice: study Choice: exposure
743b3da782e8e40c004cb2a28d77ac82	Question: The person was there to study the apes, she would have to live out the in what for months? Answer: isolation Explanation: if you pay less, you will lose more money.	Choice: mistrust Choice: executed
f3cc8fc00dbbcef55bb3f460acef9f9a	Question: If a person is on vacation what are they likely to achieve? Answer: feel pleasure Explanation: the dentist has to put all his tools away to put all his tools away to put all his tools	Choice: interesting experiences Choice: look attractive 
1650e82d15917bf025b417b0a694c2d2	Question: Danny was a human.  He needed to catch a flight, but stayed to long in an object made for humans to relax in.  Where might he have been? Answer: bed Explanation: a house is the only place that is usually in a house.	Choice: airport Choice: bathroom 
a5f72ec70c0a29dd88cc523a1923a0a8	Question: Where could you see a single bee? Answer: countryside Explanation: the only thing that could have caused the incident is a lack of control over his actions.	 Choice: soft drink Choice: swarm
3c26a2e17fc73be8ee3fe2f3e0e6b895	Question: Where could you find passengers that are planning to travel to another continent? Answer: airport Explanation: grooming is the only way to get a pet to do well.	 Choice: bus depot Choice: bus stop
1ee2105382fc88c988ea1a34e3b91264	Question: If a person isn't being honest they are practicing what? Answer: deception Explanation: the car controls the steering	Choice: live in poverty Choice: bad feelings 
60bd62a7628be42a7fe5de573bbc61ea	Question: When do you bring a clock to a clockmaker? Answer: stop working Explanation: insubordinate is the only word that would be appropriate for a subordinate.	Choice: wind down Choice: tell time
6c62e3f3479e804daf09bb7026885801	Question: What should someone suffering from ignorance seek? Answer: find truth Explanation: a conclave is a meeting of the cardinals.	Choice: judge Choice: learn new
765713f784ddc4197828f4646179ae88	Question: The machine was very intricate, it was quite an what? Answer: apparatus Explanation: the only place that would be a mammoth would be in a museum.	Choice: implement Choice: appliance 
5d593e4258c187f78b242dfc964be39b	Question: Joe was driven by curiosity to take up a career doing what? Answer: design software Explanation: people who are down are not feeling good.	Choice: use television Choice: see exhibits 
906d856bf7e85bbb59f3d3e1fa4dbb4f	Question: What part of us is virginia in? Answer: south Explanation: a box is the only place that would have a brand new hair dryer.	 Choice: minnesota Choice: united states
a5dea4517c91056c4e8873b9c8b5cb5c	Question: Where is the closest dining table not in your home? Answer: neighbor's house Explanation: you can't play a violin	 Choice: card room Choice: livingroom
d85a854871f8b0cfad9e2cfd9c96daba	Question: Bob was having fun with bill.  How might Bob express his feelings? Answer: may laugh Explanation: the house is clean, so it would be a good place to clean it.	Choice: stress relief Choice: happiness
0769ddbf98e9ed81119aa5d21c8e0627	Question: When a person climbs a mountain and is breathing fresh air, which feeling are they likely to have? Answer: exhilaration Explanation: pirates are not known for their guns.	 Choice: reviving Choice: clear head
a199bdec752f681ecdc7f5994848383c	Question: In a volatile social climate people will tend to what? Answer: hate each other Explanation: the only reason you would eat hamburgers in excess of a health problem is because you are overweight.	 Choice: make choice Choice: welcome change
4a953b905d806271d3c59d8359fff103	Question: Studying too intensely can cause what problem? Answer: headaches Explanation: eating lunch is the only thing that would satisfy hunger.	 Choice: gathering information Choice: knowing more
bb803cfd6e5ebc0ac1bc6e3b0852b308	Question: How might you feel when meeting a friend who company you greatly enjoy? Answer: joy Explanation: hunger is the only thing that can be done to a person.	Choice: excitement Choice: talk
4821f0cdca3eb0324f3d3456b38fe9bb	Question: Where does one wait on a bench for something on tracks? Answer: train station Explanation: a nobleman is a character in the middle ages.	 Choice: bus stop Choice: bus depot
7514f7409ac55cdf6339e4e75b095caa	Question: What can he do to eliminate his ignorance? Answer: learn new Explanation: the numbers are divided up, so the numbers are equal.	Choice: find truth Choice: judge
a61e87c265b0755a8a312d4eb6e5c7f0	Question: The westward travels had to break for the day, a spoke had broken on a what? Answer: wagon wheel Explanation: dying is the only option that is not a mortal.	Choice: bicycle wheel Choice: cartwheel
3bf610982c7ceef61652cc8a7820f528	Question: She had grown to despise her husband, she though committing murder was the only way to end her what? Answer: misery Explanation: a sandwich is the only thing that is not a sandwich.	Choice: distress Choice: prosecution 
4972e4b3996bbd59ec92d15db40b5554	Question: Where does someone with a signature rubber stamp work? Answer: office Explanation: downtown is the only place that would be a good place for a person to go shopping.	Choice: indiana Choice: art class 
3f6025da68b08105feaf62c6349d7dfb	Question: Where would you put bread immediately after buying it? Answer: plastic bag Explanation: the only thing that would bring a smile of happiness is a happy ending.	 Choice: pantry Choice: toaster
116e0a1ee3bb1ffa9a1c243db172f07e	Question: What do you do when you pray? Answer: talk to god Explanation: the only reason he would lie to people is because he felt guilty.	 Choice: were religious Choice: you're scared
7a15e05ae265b9022c3f850e9aae796e	Question: What happens inside of you when you have anger? Answer: release energy Explanation: the main passage is the only way to enter the arena.	Choice: destroy enemy Choice: write letter 
559d8f58bca36927573346aa3ec5c6d4	Question: Where do you buy tickets to a show? Answer: auditorium Explanation: the only thing that would make the course pure	 Choice: stadium Choice: arena
a7bdd1b734a2229cc9c4c96fc100d681	Question: What is a common cause of injury? Answer: accident Explanation: people drink cocktails at bars	 Choice: doctor's office Choice: living thing
f15bb3d8d7a2e3ef7717ea0bf199a32e	Question: Soldiers who have been killing people during what experience what when they return home? Answer: feel remorse Explanation: the only place that would be a door would be the front door.	Choice: get killed Choice: hate 
7e3fda04b93c2b46d58b2dc504e26642	Question: What areas does a cat tend to seek out? Answer: soft place Explanation: a town is a place where people live and work.	Choice: relaxed position Choice: urban settlement
e92263ff1959eded10f1f521770704af	Question: What is the best way to keep tomatoes fresh? Answer: refrigerator Explanation: a suitcase is a place to store clothing.	Choice: market Choice: pizza
1a4a6d237a68654b47050c1e54be1b88	Question: The student felt bad for his failure, he no longer felt what? Answer: worthy Explanation: the town is a small town, so it is likely to have a variety of shops.	Choice: honest Choice: choice
54d75bdd44467a27615453c300680288	Question: If you have a punishing work schedule what may you experience? Answer: stress Explanation: bad reviews are bad reviews	 Choice: resentment Choice: hatred
5483aa853aa126640a576fcaa7c62b28	Question: Where can you find the U.S. federal government? Answer: washington d.c Explanation: hockey is the only sport that is considered a sport.	Choice: democracy Choice: capitol building
abeb350beeb13cae3af0b79a37c088e2	Question: When james was climbing he experiences a couple of symptoms.  The most painful and long lasting was on his hands.   What  might have happened to him? Answer: blisters Explanation: the mouthpiece of a wind instrument is the only thing that can be used to talk into the mouthpiece of	Choice: loss of oxygen Choice: ascending 
d509c05b1bb8a61a9b247896980c50ed	Question: What can too much jogging lead to? Answer: knee pain Explanation: a dog is a dog that is not a human.	Choice: increased heart rate Choice: being healthy
1a571643a09f5fac40cc4e2a50e2eb82	Question: What would stop football players from having fun in the game? Answer: injuries Explanation: the only place that would be in a city is in a city.	 Choice: smiling Choice: being happy
2430b09d3b437237db90792252127eef	Question: He wanted to research well-crafted chesterfield, where should he look? Answer: museum Explanation: the person is getting married because they are getting married.	 Choice: living room Choice: foyer
5d7f4c8377f1fc458511e30da44041a7	Question: Sarah gave a perfunctory report and was reprimanded because it was not what? Answer: complete Explanation: glass walls are not made of glass	Choice: careful Choice: thorough
3e260f069835ed74f4d2b5badfd1ac87	Question: How does a cat usually sleep? Answer: relaxed position Explanation: time is the only thing that is a necessity	Choice: urban settlement Choice: soft place
d36a7af719d810320018deb2ca6e0a29	Question: Where would you go to buy a ball or bat? Answer: sporting goods store Explanation: sleep is the only thing that can happen as a secondary result of being tired.	Choice: sporting event Choice: hole 
337cdf5f4597244568b2b02ecc4b7b5d	Question: Some people go their whole life doing what for love? Answer: wait for Explanation: bavarian is the only place where a person would dance to disco.	Choice: entertain Choice: live life
cffc5325996460cbbfada633966b0d5e	Question: Farting while not at home may cause you to experience what? Answer: public disapproval Explanation: living life is the only thing that is not existing.	Choice: make noise Choice: making noise
4b26beac09a811e3aef490b64b360513	Question: The hot dogs were selling fast at intermission, where were they being sold? Answer: sporting event Explanation: buses are the only place that can be a road passenger.	Choice: park Choice: disneyland 
a8d5c8d6ee3afd240d17d33fc9674ee1	Question: The open space had only farms around it, where was it located? Answer: countryside Explanation: the video is not broken, it is not broken, it is not broken	Choice: bridge Choice: desk
f5950a62f9eaae34f1e914b3cf5208cf	Question: You can share files with someone if you have a connection to a what? Answer: computer network Explanation: frat houses are usually located in a fraternity house.	Choice: wires Choice: freeway
5328f42b44b77d10a2d1f6883348394b	Question: The Mississippi is a very large river, it is the largest in the North American what? Answer: continent Explanation: pies are stored in a refrigerator.	Choice: wilderness Choice: country 
33e24f40436cd0547dbb93249b4c5a5b	Question: He was very formal when talking to others, he always maintained an effort to what? Answer: make eye contact Explanation: a police officer can retire when power is out.	Choice: smile Choice: compliment 
e8a9142d2402f818273dd62cf5a7b559	Question: On what would you serve an egg to someone? Answer: plate Explanation: lawyers are always doing things while they were growing up.	Choice: henhouse Choice: bird's nest
47fc2ed595f440a91cdf713a5fa0fd81	Question: What is a leaf pulled off of? Answer: floral arrangement Explanation: a job is a job.	 Choice: forrest Choice: compost pile
c25112119b4eb01829fda791b0617dba	Question: They may be out of bed, but for some they don't what until they eat breakfast? Answer: wake up Explanation: a utility closet is the only place that would have a bucket.	Choice: open mouth Choice: buy food
becf29c45fdbd9f17241bf4309ea23e6	Question: Where would you display a picture on a vertical surface? Answer: wall Explanation: the peanut butter and jelly are the only things that are edible.	Choice: shelf Choice: art show 
bb152b2bd8a22370edfd6bd1e25c2ad6	Question: You'll often find wine and crackers served by men in robes where? Answer: church Explanation: bathing is necessary because it leads to cleanliness	Choice: basement Choice: bar 
166237b51064eec8746e82233fec2f4d	Question: A sporting goods store is usually found in shopping squares and malls, but the privately owned shop was just right there in the small what? Answer: town Explanation: a highway is the only option that is a highway.	Choice: city Choice: jerseys
b55ecf986663706ba1ea85e2d68f777f	Question: How can you stop a dog from biting nearby people? Answer: leash Explanation: a porch is the only place that is not a floor.	Choice: porch Choice: front door 
40e02e13ccee0c6a0eada048b88f75b1	Question: Joe crossed the half court boundary and focused on 3 pointers.  What game is his playing? Answer: basketball Explanation: people don't know which word to use, they don't know which word to use,	Choice: society Choice: sporting event 
e440c72b49b7e849097c7b84941f757d	Question: A common saying, Sam thought, was to go forth, also this. Answer: back and Explanation: sheep are trained to be in line	Choice: backwards Choice: reverse 
af8d56a75d07e239ad17973c505312b7	Question: Joe didn't remember to tell Marsha something important before she left home, so he spent an hour desperately doing what? Answer: phoning Explanation: the only thing that would be wet would be a wet shirt.	 Choice: being prepared Choice: writing down
04d3ed2cc66aaf9e2e4a45d8c73656f3	Question: Where can you get chicken without leaving your car? Answer: fast food restaurant Explanation: travel is the only option that someone would do before they travel to work.	 Choice: pizza Choice: plate
8dbbfe9b5fa327e6c89278e3ed4f9d27	Question: The electronics store benefited from people walking from the food kiosks, where was it located? Answer: shopping mall Explanation: he was being overzealous	Choice: strip mall Choice: building
0462d64e6c380a19cac0cade2df082ad	Question: Sarah thought that her party was a surprise, but it was entirely what? Answer: predictable Explanation: a person goes to a soup kitchen because they want to eat.	Choice: bland Choice: known about
b4f83e5b2f12699e4d05358683c87c79	Question: Where do you get a table? Answer: furniture store Explanation: a boxer can reach the goal of a goal, but not the goal of a boxer.	Choice: apartment Choice: demonstration 
597b387f9ea1aae788d63a79c3cb755b	Question: If you get something,  you'll what it? Answer: then have Explanation: wyoming is the only place that would be a place that would be a place that would be a place	Choice: being happy Choice: headaches 
b4931a25e866deb26785936a95ab5bff	Question: The college student was trying to explain how he viewed existence, he didn't think it ended at death but it was still a vast empty what? Answer: void Explanation: clouds are the only thing that can happen to you after you see some beautiful clouds above you.	Choice: nothingness Choice: nonexistence
c87d92725b2ce3b568f5fff08f78ca78	Question: What often happens to the knowledge base of someone who is learning? Answer: growth Explanation: a new apple tree needs to create new trees	 Choice: overconfidence Choice: knowing more
c55851e840b74f5a1d35ea265b8949d0	Question: Where can you find aisles where people are sitting and moving at the same time? Answer: plane Explanation: when someone is playing too aggressively, they are feeling happy.	 Choice: theatre Choice: store
a4e97402262d652671f2ad50ce5e02bc	Question: Where would you buy wearable gold? Answer: jewelry store Explanation: the christian in america is the only one who would believe in jesus christ.	 Choice: treasure chest Choice: fort knox
57f8b5794473bfd697be41b5f2ebb471	Question: Where do you keep your beer at home? Answer: fridge Explanation: a book is the only thing that is likely to be in a box.	 Choice: sporting event Choice: bowling alley
44612de97ef841bc179d84b05269e08a	Question: The idiots in the front row would not stop banging on the glass, there's always at least one of them at a what? Answer: hockey game Explanation: a toy box is the only place a person can be.	Choice: sporting event Choice: internet cafe 
604b6848811b3c3be934e7f9e051bf03	Question: when im competing in a competition what should i aim for Answer: wins Explanation: harmonica is the only instrument sold where.	Choice: enemies Choice: winning or losing 
2fbd120310f4d8938c0569927b61eb2f	Question: What place of worship often has a lot of candles? Answer: church Explanation: the car is driving in circles	Choice: dark Choice: shelf
6af63cf468319b9731c6bf2d06de5ed5	Question: A person can like all sorts of pets but they always prefer their what? Answer: own animal Explanation: a car is a parking lot.	Choice: study literature Choice: word sentence 
8d08982d2e3325e03cebcd94dcf4cb7d	Question: What will happen after agreeing with verbally about a deal that you made with him or her? Answer: shake hands Explanation: stationery is the only place you would put stationery	Choice: concordance Choice: nodding
af5db69adf8c798c2d6e88c63f6181b4	Question: What keeps a cigarette fresh? Answer: carton Explanation: the only way to avoid being bored is to play cards.	Choice: hand Choice: ashtray 
1233788650a5330d697b4290db7363a5	Question: What would you use if you wanted to make some columns of numbers? Answer: spreadsheet Explanation: surfing is a surfing activity.	 Choice: roman architecture Choice: whitehouse
41228ccdf70a4e78962796da73688fa3	Question: The horse was decorated because it was taking part in something. What was it in? Answer: parade Explanation: balloons are the only thing that can float at the top of a dome.	Choice: countryside Choice: movies
411b40d253960936de500ef3a57d650b	Question: Billy was smart but inexperienced.  In many ways he was what? Answer: ignorant Explanation: friends are usually in the same place, but not in the same place.	Choice: backward Choice: garish
07c9effceb6fa9c88a834cbb97f59ea6	Question: Where can you buy a binder? Answer: office supply store Explanation: a museum is the only place that would be a copy machine.	Choice: backpack Choice: class room 
bf1f2efd371b3ba027dffbfec0819785	Question: Where do uniformed officials search travelers looking for terrorists? Answer: airport Explanation: cats like to play with toys	Choice: prison Choice: afghanistan
f70cf214c8eb3f2980b8c075487f5008	Question: John wanted to play tennis.  He thought he might be able to find a tennis court somewhere. Where might he look? Answer: park Explanation: a grand piano is the only thing that would be a problem.	Choice: town Choice: michigan
d7d9270b616c4f21f8fe38290f0044e9	Question: What would you be unable to do if you are bathing and your hands are wet? Answer: reading newspaper Explanation: cities are where people travel	 Choice: slip and fall Choice: using soap
0ce31a98f0711f5bcfe1089fdf30de08	Question: While James was hiking, he lost his new sunglasses.  He looked for them everywhere, but could not find them.  Eventually he did find them and was very embarrassed when he did.  Where were they? Answer: backpack Explanation: a person would want to get counseling because they are in a position to do so.	 Choice: sporting goods store Choice: suitcase
25d794a5c2046ecfa92317f0208c2ad6	Question: What do people use in the army when they are being attacked? Answer: use weapons Explanation: james is walking on a something that is made hot by sun	Choice: desire to travel Choice: smoke marijuana 
1ebfb8db423c62cc7b5033d6044c0aae	Question: The man lost his keys while walking in a crime-ridden area, where did he look? Answer: front pocket Explanation: a farmer's market is the only place that has green beans.	 Choice: piano Choice: purse
a9e2737e7a80877eebd4dc6ab13bb6cf	Question: What could happen after becoming inebriated and then being sent to prison? Answer: regret Explanation: the sentence is not a sentence, but is a sentence.	 Choice: drunkenness Choice: arrest
df88bd776271c4074b2b6bf1ec5da6f1	Question: A koala couldn't find it's usual haunts, so it made its home at the top of something else.  Where was the Koala? Answer: gum tree Explanation: a department store is the only place that would have a gift.	 Choice: great outdoors Choice: san diego zoo
f75bb741497541837b92c4c2a113f5a4	Question: What does sex often make happen in people? Answer: feel good Explanation: detroit is the only place that is not a city.	Choice: wonderful thing Choice: making love 
f79a880b3f02639a7e2dfa2c8dc6db10	Question: Where can you buy sports equipment tools and a lawn mower at the mall? Answer: sears Explanation: a street is the only place that would have dirt on it.	Choice: sporting event Choice: sporting goods store 
074321b0edd3793b37c722b534b7ed2f	Question: Sally offered James Dinner but James couldn't stand the idea of having food.  What did he have? Answer: upset stomach Explanation: jail is the only place where people can be charged.	Choice: not hungry Choice: feeling of fullness 
11ce180b6c8d44c56e825bde9dee19e5	Question: What is a good place for a potato to mix with other veggies? Answer: beef stew Explanation: you can get ideas from ideas	Choice: cooking pot Choice: steak house
e102410e5f3cdf7f1884dad09c9b7539	Question: They enjoyed the stories their uncle told, he was the eldest and the closest living connection to the what? Answer: older generation Explanation: olives are the only things that can be put in a jar.	Choice: most families Choice: aunt's house
a716bd1e842bfd2af519c2ca62609261	Question: The aboriginal people ended up being displaced by settlers who justified themselves with the fact that the displaced people didn't have a formal system to do what? Answer: own land Explanation: the bear was not animate.	Choice: spend time Choice: own home
d049c55b6a03deb2c9073a09dcf40638	Question: He had been lying to many people, the lies caused problems and left him what? Answer: feeling guilty Explanation: candles are used to keep candles in the kitchen	Choice: problems Choice: being fired 
a7a306fd5f35e88cb1b027046816fb9d	Question: If you don't hang your potted plant on a wall or next to a window, where could you put it? Answer: table Explanation: a bowling alley is the only place that is usually expensive.	Choice: windowsill Choice: shelf 
f4d55acb482e39d3669cb5a9a79653fc	Question: What is typical of a person with blemish free, flowing skin? Answer: good health Explanation: a knob is a knob that is used to change settings.	Choice: finger Choice: own family
358f7bb125427a4c230a34c5de35a62b	Question: If your parents taught you not to tease other children and you do you will what your parents? Answer: disappoint Explanation: a barn is the only place that would be a barn.	 Choice: brush Choice: arouse
1ca0b67dedb7ff20b81b05be44e10dae	Question: Where could you find only a few place to stay? Answer: town Explanation: the opposite of the opposite of the opposite of the opposite of pleasure is the opposite of pleasure.	Choice: phone book Choice: mexico
5cdc7b49dd0b7137351be9fb2ccd4802	Question: If I am forgiving, what hidden force may be activated in my life? Answer: good karma Explanation: the answer to the question is hidden, but the answer is not hidden.	 Choice: good heart Choice: new freedom
ef1789fe15d49ee401810f64ff6f54dc	Question: Where do people sometimes use an eraser? Answer: schools Explanation: losing is the worst part of playing games.	Choice: office supply store Choice: pencil box
acb9ac79d16398f1283ba7f1b2977634	Question: If you exercise intensely what can happen to your respiration? Answer: shortness of breath Explanation: if a salesman didn't do his job right, he would be fired.	Choice: fitness Choice: injury
a1a76e78b3c8fcae33e66cc259470a53	Question: Where would you see a conductor and performers singing in German? Answer: opera Explanation: a bedroom is the only place that is lit.	Choice: orchestra Choice: subway
e1eb7a3507c043c9d4ca92fd4cce9003	Question: Where can a child get a wagon? Answer: toy store Explanation: a plumber would not be able to fix a plumbing problem.	Choice: backyard Choice: garage 
a147ad636fd99728b09c557b7c293caa	Question: What state would have many Mexican restaurants? Answer: southern california Explanation: the government is the only place that has a government.	 Choice: san diego Choice: mexico
f94d8afe9941fe8657491354b54e33f0	Question: What happens to a person falling? Answer: going down Explanation: fleas are the only thing that can run around all day.	Choice: pain Choice: broken bones
65ae7cccb44340ade1543c2167bbe3d2	Question: A king or queen is a member of what class? Answer: monarchy Explanation: a bookstore is the only place that would have a train station.	 Choice: deck of cards Choice: beehive
b1fba9ad6193c6751ddb3f58f7f39b35_1	Question: It was the first time they had met their new niece, it was good to have everybody together at the annual what? Answer: family reunion Explanation: the house is the only place that would be in a fire.	Choice: family tree Choice: brother's house
8ad4670ea7c6929ede12325f22384e21	Question: What device popular with children has two wheels? Answer: bicycle Explanation: a country is a place where bees go to find wildflowers	Choice: vehicle Choice: car 
1533dc3403bcdb227dec51c94aae7838	Question: If someone has a head they will also have the ability to what? Answer: point Explanation: the ocean of japan is the only place that is likely to be in the pacific ocean.	Choice: subordinate Choice: base
32ebaeba50acf33832c13ad6e62d34ab	Question: What might help if my dog wants a drink but his bowl is empty? Answer: cup Explanation: coughing is the only option that causes hard breathing	Choice: cabinet Choice: can 
b930de036edbe3728dcf8c1fd49fd991	Question: It was time for a harvest, you could find potato after potato in the what? Answer: soil Explanation: sad is the only word that would describe her mood.	 Choice: farmer's field Choice: food market
5d1cb81bd8bd0c44f961044c6aab4431	Question: Animals can be very primal, sometimes to prove themselves they what? Answer: fight each other Explanation: thin is the only word that would describe the men.	 Choice: need to eat Choice: live lives
c3baa016c6b183c86c499dc9d9366dc2	Question: Where are you likely to find an injured soldier? Answer: war zone Explanation: grapes are the only place where you would find one place where you might find one place where you might	Choice: white house Choice: battlefield
2f432b7da8cd23b9422d402c10c3a8ef	Question: Where would a loose weasel cause the most destruction? Answer: hen house Explanation: eating a hamburger is a good way to eat a hamburger.	Choice: great britain Choice: michigan 
30b1763083bc544b82ceec87cf68705d	Question: What do you need to do to get recognition at work? Answer: work hard Explanation: people like to smell bad.	Choice: purchase Choice: reach for 
fa01c3b02ef685da10246088861f8e1b	Question: What is likely to have more than one level in a city? Answer: garage Explanation: a good place to get food for most people is a good place to get food for most people.	Choice: carpenter's shop Choice: video game 
82b9fe013c92211b909d81589ebe6ccf	Question: What type of door are canned good usually kept behind? Answer: cabinet Explanation: meeting is the only option that employees have when they want to have a group discussion.	Choice: cupboard Choice: pantry 
e80fb656a4e7a7890d051a5955ceb5da	Question: The child had never seen a jellyfish in real life, he had only seen them in a what? Answer: movie Explanation: california is the only place that is known for it's red suspension bridge.	 Choice: tank Choice: shore
