pairID	input	label
5206fd60e55009dd077c471540d448cd	Question: Where is someone likely to purchase a double edged razor? Answer: drug store Explanation: drug store explanation a drug store sells double edged razors.	Choice: chemist Choice: shower
e9fb7a69cb3d97c21526c779bccd6e86	Question: Where might a person see a brightly colored wild anemone growing? Answer: field of flowers Explanation: field of flowers explanation wild anemones grow in fields.	Choice: tidal basin Choice: vase of flowers 
341604714a5677caec70e189d0c8b2b2	Question: Where does a drop of blood come out of? Answer: human body Explanation: needle explanation a needle is the only thing that blood can come out of.	Choice: needle Choice: person
cf8d2ce54d3d0842f623fc987fc721f3	Question: When looking for a non perishable food in your house, you'll often go look in the? Answer: pantry Explanation: pantry explanation a pantry is the only place where you can find non perishable food.	Choice: plate Choice: jar
8afcb4165f5ea3e5746a7aff9c1f072e	Question: Where is the mailbox between my house and the next block? Answer: street corner Explanation: street corner explanation is the best since it is the best backup	 Choice: apartment complex Choice: post office
76bc159076fb00fd5d02976e81ef1d57	Question: If you have a small dog it is good to have what? Answer: own home Explanation: own home explanation i consider it the best option because they have to be more true	Choice: dog show Choice: basket 
e5f1dada008202871ca4fe39b53db6ec	Question: What can the stockholders of the company look at to see how well it's doing? Answer: earnings Explanation: earnings explanation stockholders look at earnings to see how well it's doing	 Choice: board of directors Choice: assets
c069068d43d4121fc6109d97b8ba95fb	Question: Where do most people keep magazines? Answer: table Explanation: table explanation most people keep magazines on a table	Choice: doctor Choice: library
80a490b990d1c24d309aee4cfbf986ea	Question: What is a sheep called during its first year of life? Answer: lamb Explanation: lamb explanation a lamb is the only answer that describes a sheep's first year of life.	 Choice: done Choice: ram
4f954d594c7ddf9ea62fb05326e0a2a3	Question: The division of the company saw their profits skyrocket, what did their overall margins do? Answer: multiply Explanation: multiply explanation the division of the company saw their profits skyrocket,what did their overall margins do?	Choice: putting together Choice: multiplication
2920b38b026b2e6929eca8c3832b26c7	Question: What would a person do if he or she wanted to get good grades? Answer: try to learn Explanation: try to learn explanation i consider it the best option because they have to be more true	Choice: need assistance Choice: feel proud 
17825209cdf38b25170778ade988a8f1	Question: Expressing yourself by using complicated words and technical language is likely to draw what from you audience? Answer: blank stares Explanation: blank stares explanation using complicated words and technical language is likely to draw blank stares from your audience	 Choice: stage fright Choice: getting arrested
f10ff49beec4ca5c81e1306cd08e69a9	Question: Some kids are shy in school, so taking a shower where can be intimidating? Answer: locker room Explanation: bath room explanation a bath room is the only place you can take a shower.	Choice: bath room Choice: motel room 
7c4fe7be02f07568ecd0abd1efb37e11	Question: Sally is a customer at a restaurant.  She got a table early.  What might she have done after being seated? Answer: order dinner Explanation: order dinner explanation i consider it the best option because they have to be more true	Choice: pay bills Choice: wait in line 
559ae2b0bfc4b4e66e1acea8b11b485d	Question: There's a lot to reproducing, but it begins and end with new life by giving what? Answer: birth Explanation: birth explanation a birth is the only way to give new life.	Choice: fun Choice: propagation
427cb548af90b2770eca2d75dd6d5faf	Question: James doesn't like reading books before bed.  He has an active imagination and finds that late night reading gives him what? Answer: nightmares Explanation: nightmares explanation late night reading gives you nightmares	Choice: enlightenment Choice: entertainment
e04ae88d569eecd3b094612d5933891a	Question: What can you do before taking final exams to help with them? Answer: study Explanation: study explanation studying is the only way to help with exams.	 Choice: sweat Choice: cheat
224a23871f127d6701bd0d5063203a81	Question: Where would you get a baseball if you do not have one? Answer: sporting goods store Explanation: sporting goods store explanation a sporting goods store sells baseballs.	Choice: park Choice: america
9c4a0ef43214ce4e7c111489620e3518	Question: James heard thunder while he was putting up the overhead lamps. It hit very close.   James worried that he might be killed while installing what? Answer: lighting Explanation: lighting explanation lightening is the only thing that can be installed.	Choice: lightening Choice: lightning
9e5e3e33b802c75184fe76bf6a0a91f6	Question: The jar was plastic, just like most of the stuff in the kitchen.  John preferred glass, and wished he was somewhere else.  Where does he want to be? Answer: own home Explanation: own home explanation i consider it the best option because they have to be more true	Choice: everything Choice: cupboard
eba4007b47338133a6aab4dc0707556a	Question: Which long saga will we be watching on tonight's program? Answer: opera Explanation: opera explanation opera is the only long saga	Choice: concert Choice: television 
91bbea8729e5cc87f80230a3c949ad43	Question: If you're watching a horror film what are you likely to experience? Answer: fear Explanation: fear explanation if you're watching a horror film you are likely to experience fear.	Choice: laughter Choice: being entertained
586999f3c10edcd2f33808b5cfa3118b	Question: A person wanted to see Prague, so what did he do? Answer: travel to europe Explanation: travel to europe explanation prague is part of europe.	Choice: feel upset Choice: spring into action 
91b2a4649122feaa9e9ea3a8eba0150b	Question: What must someone go through when heading to the sky? Answer: atmosphere Explanation: atmosphere explanation a planetarium is the only place that has an atmosphere.	Choice: planetarium Choice: outdoors
8d5779acb8f48c46848d306d029618ac	Question: What does someone gain from getting divorce? Answer: freedom Explanation: freedom explanation divorce is the only way to gain freedom.	Choice: tears Choice: depression
8e9684610b37aae6806fc53ce8e312a9	Question: What can a vehicle do to groceries? Answer: carry Explanation: carry explanation a vehicle can be used to carry groceries.	Choice: slow down Choice: travel
e06bf7148e57005da0c39cbb58e7663d	Question: What always happens when you are having lunch? Answer: eat food Explanation: eat food explanation you eat food when you are having lunch	 Choice: choke Choice: burp
b54be09553b6e21268f6a3f97ca7668d	Question: James lost hs return ticket during his vacation.  He was very frustrated and couldn't get a replacement.  Because of this, he missed what? Answer: plane Explanation: plane explanation i consider it the best option because they have to be more true	 Choice: airport Choice: tickets
f8ae1d1861a5cafe2da49994b5defaca	Question: What do gentleman organize when they need to discuss business? Answer: meeting Explanation: meeting explanation a meeting is the only way to discuss business.	 Choice: club Choice: meditation center
3c736b2d765ed841c1579adf5783fa30	Question: He was eating a roast beef sandwich on his sofa bed and spilled what spicy spicy sauce on it? Answer: horseradish Explanation: horseradish explanation horseradish is a spicy sauce.	Choice: basement Choice: guest room
4480509bffb92a1c28560387c7771f07	Question: Where can you buy copy paper, pens and desks? Answer: office supply store Explanation: office supply store explanation an office supply store sells copy paper, pens and desks.	Choice: artist's studio Choice: computer printer
8087c26a974b13554e8ffa1f7ca7cdf9	Question: Where do you buy potato chips? Answer: supermarket Explanation: supermarket explanation i consider it the best option because they have to be more true	Choice: pantry Choice: bar 
b692d2ded4bb5ddd464434d1ee7169b4	Question: The man needed less than he usually did.  The session was obviously a what? Answer: plus Explanation: ful explanation the man needed less than he usually did.	Choice: greater Choice: ful 
9e271074ec4433ee4bc962cf98afb3a6	Question: A cat is a carnivore which means they don't do what? Answer: eat vegetables Explanation: eat vegetables explanation carnivores eat vegetables	 Choice: wool sweater Choice: get wet
1b3bf9c8c110a5a99112d8b2a9c7b2fc	Question: where do children play a game? Answer: family room Explanation: family room explanation children play games in a family room.	Choice: toy store Choice: casino
242ff0a0ffe7c7f2e0e8ad3c7225c180	Question: Why would you want to be using computer? Answer: increased efficiency Explanation: increased efficiency explanation you want to be using a computer	Choice: eye strain Choice: carpal tunnel syndrome
c1421152607fa9ad8e45c91d05537056	Question: Reading a newspaper gives you a what about local current events? Answer: education Explanation: learning about world explanation a newspaper gives you information about current events in the world.	 Choice: learning about world Choice: get angry
1a3372da798c1e7c230e3008df23b54e	Question: Where would you get an eyeglasses case if you do not have one? Answer: store Explanation: store explanation a store is the only place that sells eyeglasses cases.	 Choice: purse Choice: bag
6fce969b42e9e5cacac850bd7bc05b3e	Question: Where would you find a jellyfish that has not been captured? Answer: shore Explanation: shore explanation a shore is the only place where jellyfish have not been captured.	Choice: tank Choice: movie 
5a85301b43f77461dec744c9eba472a9	Question: As a human who valued privacy he asked that everybody do what so he could act without eyes upon him? Answer: turn away Explanation: turn away explanation a human who valued privacy asked that everybody do what so he could act without eyes upon him	Choice: let down Choice: row boat 
23b6b49bfe21b905b850b22adb7fbe2c	Question: Jenny had trouble using the phone because she had to dial 9 to get an outside line.  And the manager wasn't very attentive to her needs, either.   Where might she be? Answer: hotel Explanation: friend's house explanation i consider it the best option because they have to be more true	 Choice: office Choice: friend's house
ee9a374176ae07c14ab7c0b2adc02b7b	Question: The children were going to play, the parents encouraged it hoping it resulted in what? Answer: sleepiness Explanation: sleepiness explanation parents encourage children to play, hoping it resulted in sleepiness	 Choice: spending money Choice: intermission
540a54d47f7d00afc03c992c3bab668d	Question: Where would you get a chain if you do not have one? Answer: jewelry store Explanation: jewelry store explanation a jewelry store is the only place that sells chain.	 Choice: tow truck Choice: motorbike
4c77d23fe84c5e7aab68da9bb6fe8f65	Question: What would be a cheap way for a medieval family to satisfy their hunger? Answer: make bread Explanation: bring home fish explanation bringing home fish is a cheap way for a medieval family to satisfy their hunger	Choice: go to market Choice: bring home fish
bbaf1e1fac9df4e2f010dac54313fbc9	Question: If you know how to read and write you are what? Answer: literate Explanation: literate explanation literate means to know how to read and write.	Choice: have paper Choice: not give up 
d3f21b3973127c82b6a178800e33af6c	Question: They were planning a surprise party, a car pulled up and they started to do what the guest of honor? Answer: hide from Explanation: hide from explanation a car pulled up and they started to do what the guest of honor?	 Choice: sneaky Choice: hiding
d244fce5f60165ba5e13d019c2000849	Question: If I am a spectator at a trade show, what am I likely watching? Answer: demonstration Explanation: show explanation a trade show is the only thing that you would be watching.	Choice: show Choice: sporting event
801421e05500e2fd35c215c9ae7d676e	Question: Some human beings have chocolate in their pockets, what happens to them as a result? Answer: melt Explanation: melt explanation if you have chocolate in your pockets, it will melt.	 Choice: act Choice: read newspapers
06954af7da609462a6e8137b0a128994	Question: The cafe had seating outside, but you could also sit inside the what? Answer: building Explanation: building explanation a building is the only place that would have seating outside.	Choice: paris Choice: london
3f466bce372a777313351e65f8de1504	Question: They had room for many bedrooms, an office, a study, even a playroom; They certain had a what? Answer: big house Explanation: big house explanation a big house has many bedrooms, an office, a study, even a playroom.	Choice: nursery school Choice: preschool 
f465af4fe9e5a6b02086975bdfa26b71	Question: Ben didn't have much respect for Sue. He would always do what about her wishes? Answer: disregard Explanation: disregard explanation ben doesn't have much respect for sue. he would always disregard her wishes	Choice: humiliate Choice: being rude 
bf791147892f89b38a4744cd81ee06a2	Question: Someone who is selfish wouldn't share a sandwich with their hungry friend, someone who is what might though? Answer: selfless Explanation: selfless explanation someone who is selfish wouldn't share a sandwich with their hungry friend	Choice: altruistic Choice: philanthropic
3e0a5b81ee1adc9896a4b750e4c63924	Question: After the sun has risen what happens at the end of the day? Answer: sun set Explanation: sun set explanation the sun sets at the end of the day.	Choice: lower Choice: below
77a4a131e9083f6a4c70e8f88df54056	Question: What is a good result of losing weight? Answer: healthier Explanation: healthier explanation losing weight makes you healthier	Choice: loose skin Choice: death 
3d6cdd1171b6a5a5128fc57229081864	Question: If someone committed perjury, but the evidence was taken illegally, what might happen? Answer: mistrial Explanation: mistrial explanation if the evidence was taken illegally, it could lead to a mistrial.	Choice: tension Choice: going to jail
b22f479e10f691c2fb7c8b1719ccc24c	Question: Where are you likely to find a sideboard filled with serving dishes? Answer: dining room Explanation: kitchen explanation i consider it the best option because they have to be more true	Choice: kitchen Choice: home 
136c08fe01cb3e029b18b62997267810	Question: What is likely heard by those going to a party? Answer: laughter Explanation: laughter explanation laughter is the only thing heard at a party.	Choice: happiness Choice: babies 
936639b659e5ca07ba47df01003d8c2a	Question: All the day traders did well on the floor that day, they celebrated at a steak house where? Answer: new york Explanation: new york explanation day traders do well on the floor that day at a steak house	 Choice: united states Choice: town
a75357b1c46142d5715abb29a4700f27	Question: James uses television l;ate in the day, after work.  It does so because his work is hard and he wants to be what? Answer: entertained Explanation: entertained explanation he wants to be entertained because work is hard.	Choice: conformity Choice: visual
630354cfcdeb5e621a91b0e75ee8fc0b	Question: The goalie felt blood on his face after blocking a ball, where was he/ Answer: soccer game Explanation: soccer game explanation a soccer game is the only place where blood can be found.	Choice: person Choice: animals 
e61f3195f9c9d968fd26946471e5cda0	Question: What can happen if you attempt too much learning? Answer: headaches Explanation: headaches explanation trying too much learning can lead to headaches.	 Choice: knowing more Choice: growth
48d2b6896dd8d372f58ab7d460c59b4a	Question: Why would someone think about getting wet in the summer? Answer: cool off Explanation: cool off explanation i consider it the best option because they have to be more true	Choice: shrinking Choice: shrinkage
46f4af2fd001a606fc6d36f1b58a9ec8	Question: After building his fire, the camper tried washing his hands, what was the immediate result? Answer: become wet Explanation: become wet explanation after building a fire, camper tried washing his hands,what was the immediate result	 Choice: health Choice: dry skin
02e821a3e53cb320790950aab4489e85	Question: Google Maps and other highway and street GPS services have replaced what? Answer: atlas Explanation: atlas explanation google maps and other highway and street GPS services have replaced what?	Choice: united states Choice: countryside
092186d1c99e2248e23182f65aebbd2c	Question: A school is necessary for every one of these. What are they? Answer: community Explanation: community explanation every city has a school.	Choice: residential neighborhood Choice: every city
7659d3a365b8e2231894e89b42622808	Question: It was going to be a long winter during his commute, the heater had gone out in his what? Answer: automobile Explanation: automobile explanation it was going to be a long winter during his commute,the heater had gone out	 Choice: public building Choice: house
9b851a9dd19f0200502994e577314a20_1	Question: The balloon was purchased along with other weekly household essentials, where was it purchased? Answer: grocery store Explanation: grocery store explanation a grocery store is the only place that sells household items.	Choice: sky Choice: birthday party
443e6c982e2214198c7e1cc73e83a448	Question: John can't eat lunch right now.  He does not what? Answer: have food Explanation: have food explanation john can't eat lunch right now.	 Choice: get food Choice: buy food
9f3367f48fbb3f4b360a7d2bcccf83b9	Question: The plane was late to depart, but with a compliant wind stream it was actually early to what? Answer: arrive Explanation: arrive explanation if the plane was late to depart, it would be early to arrive.	Choice: conform Choice: live 
604427035260d2928f8046a1bc1bebe1	Question: When enjoying flowers in a recreation area run by local government, where are you? Answer: state park Explanation: state park explanation a state park is run by local government.	Choice: anthology Choice: surface of earth
a7cb393607e5be677058b61e727f36af	Question: Through the colorful pages the koala went on quite the adventure, the parent thought it made for a good what? Answer: child's book Explanation: child's book explanation a child's book is the only option that makes sense for a parent.	Choice: australian outback Choice: bamboo grove 
cd1c421ca653909ebe71375758f8b293	Question: Where would you bring some towels other than to a shower? Answer: swimming pool Explanation: swimming pool explanation a swimming pool is the only place you would bring towels.	 Choice: motel Choice: hotel
3e97a76512178d271a1c3532c0e628d2	Question: Jane was beautiful on the inside, but on the outside she wasn't much to look at.  How might she be described? Answer: homely Explanation: homely explanation homely is the only word that describes a person.	Choice: misshapen Choice: overcast 
7fd4121011cc2914491e54a08ffa8646	Question: Where could you find a monkey in the wild? Answer: madagascar Explanation: madagascar explanation madagascar is the only place that could be in the wild.	Choice: french government Choice: friend's house 
1b29a1ce13e4afd3efb54b169004d692	Question: There is a lot of sugar in what food that fits in your hand? Answer: candy bar Explanation: candy bar explanation soda pop is the only food that fits in your hand.	Choice: soda pop Choice: cupboard
54ff7fdb23e7145db3995ae3425e7e2d	Question: It was a very expensive wristwatch, when he wasn't wearing it he kept it displayed in it's what? Answer: case Explanation: case explanation a case is the only thing that would be displayed on a wristwatch.	Choice: jewelry store Choice: hock 
1bc1d62d86009c1107b9f74fe405bda4_1	Question: He was scared of skiing after the accident, what did he want to avoid in general? Answer: broken bones Explanation: broken bones explanation he was scared of skiing after the accident	Choice: healthy body Choice: broken legs 
c799b6d2c443a526a5e0398b12a2f938	Question: When a person is living on the streets they likely what? Answer: have no home Explanation: have no home explanation a person living on the streets is likely to be shameful.	Choice: restricted Choice: shameful 
7851102d9fb1010792e4860dfd408f59	Question: What would happen to a person if his or her money is stolen? Answer: feel angry Explanation: feel angry explanation if your money is stolen, you will feel angry.	 Choice: drink tea Choice: complete sentence
75ca0cb4e5e4ff188fcf7aa2c8af58fb	Question: To learn must have the right book, to work efficiently what must one have? Answer: have tools Explanation: have tools explanation to work efficiently one must have tools.	Choice: improve yourself Choice: become knowledgeable 
bb79c0af4d46a476065c4756cfdbe92d	Question: While in the process of heading home he realized at the last moment he hadn't gotten a souvenir from the trip, luckily the what had a gift shop? Answer: airport Explanation: hotel explanation a hotel is the only place that has a gift shop.	 Choice: hotel Choice: museum
6cfaae4e2010288a624ff9790932649b	Question: Being tired makes humans realize they need what even in a car, or chair? Answer: have rest Explanation: have rest explanation if you are tired, you need to rest.	Choice: snore Choice: go to bed 
45ed13608bc7cbcaef80a513f55027c4_1	Question: The lawyer explained what committing perjury was, this was big case with high what? Answer: tension Explanation: tension explanation perjury is a big case with high tension	Choice: arrest Choice: shame
fcfd4b6390ad5dbfb5eb353ae8b75e80	Question: Dan outfitted his house to run on the oldest heat source on Earth. What is the oldest heat source on Earth? Answer: solar energy Explanation: solar energy explanation solar energy is the oldest heat source on earth	 Choice: coal or wood Choice: fire
8294f10ffeecbcff3daa787fcc5da712	Question: Too much jogging for elderly people can lead to what? Answer: heart attacks Explanation: heart attacks explanation too much jogging for elderly people can lead to what?	 Choice: shortness of breath Choice: blisters
36443998c47ef6acd96e5e54c500afed	Question: How can you tell whether people are rich? Answer: own things Explanation: own things explanation i consider it the best option because they have to be more true	 Choice: need each other Choice: sleep together
1641f8c66584b74130afb4619157f111	Question: A marmoset can be found many places, but they are usually found where? Answer: in wild Explanation: in wild explanation a marmoset can be found many places,but they are usually found where	 Choice: national park Choice: american west
7c9519dd7766dcb220238be184045d0f	Question: The boy loved to surprise his mother by jumping out from hiding and giving her a good what? Answer: scare Explanation: laugh explanation the boy loved to surprise his mother by jumping out from hiding and giving her a good	Choice: laugh Choice: keep secret 
57cee4603c0f07e51f9efdb6d47624c7	Question: Driving to work can be monotonous, she would play her favorite music and just what along with it? Answer: sing Explanation: sing explanation singing is the only option that would be accompanied by music.	Choice: speed Choice: listen to radio
364e9a2fbd2e4ec6f9018e72c312c178	Question: John told Billy to cease activity. Billy needed to do what? Answer: rest Explanation: rest explanation if you are not active, you need to rest.	Choice: inactivity Choice: passivity
06ce7ab09f7c0963d407ae17d5c9d8f3	Question: When one person is agreeing with another, they might say that they existing in what? Answer: harmony Explanation: harmony explanation if one is agreeing with another, they are in harmony.	 Choice: accord Choice: acceptance
692b483d3f0cde93ac29bf0ada0d6b82	Question: There's tickets, rides, and games but the real money made where is in the food sales? Answer: fairgrounds Explanation: fairgrounds explanation fairgrounds are the only place where food is sold.	Choice: military base Choice: neighbor's house
58889014bce3498ef7d11189f7bf58b7	Question: What might happen after buying too much beer? Answer: intoxication Explanation: intoxication explanation if you drink too much beer, you will be intoxicated.	Choice: pleasure Choice: problems
e2dacbd686f73da3b3a658d7166ce700	Question: A person wants to be successful, the end goal is to what? Answer: acquire wealth Explanation: acquire wealth explanation a person wants to be successful,the end goal is to what?	Choice: self esteem Choice: delicious food 
27c7ef0fb9de1de15afc6478e200d79d	Question: Where might you find a large clock outside? Answer: office building Explanation: house explanation a house is the only place you would find a large clock outside.	 Choice: house Choice: desk
3c6ba8e8a1170b2d804c3cd024afc13a	Question: Susan was a mean person. But even so, she could show what? Answer: kindness Explanation: kindness explanation if someone is mean, they can be kind.	Choice: nice Choice: generous
8678060ab6370cf4b9a3ee0fa22e7961	Question: What will you do if you do not turn and you do not move either? Answer: stand still Explanation: stand still explanation if you do not turn and you do not move, you are standing still.	 Choice: going straight Choice: go straight
2be7b7b93fb0bcdf634c59c49c08fb29	Question: The man was disheveled and wanted to clean clothes, so what was he hoping to achieve? Answer: look better Explanation: look better explanation clean clothes is the only thing that a man would want to achieve.	 Choice: clean clothes Choice: attractive appearance
e1b58cb362dac4bba27689544bb0e127	Question: What kind of activity is making bread? Answer: gratifying Explanation: gratifying explanation making bread is gratifying	Choice: pride Choice: mess
14af88627f94277c081a5233ef8921f4	Question: Where might I find the names of a place to stay? Answer: phone book Explanation: phone book explanation a phone book is the only place to find the names of a place to stay	Choice: motel Choice: hotel 
fe7040d821b32d63a3b8b280d0070e02	Question: If one is neutral with regards to seeing idea become reality what would they most likely feel? Answer: being satisfied Explanation: feeling good explanation i consider it the best option because they have to be more true	Choice: elation Choice: feeling good 
12a421f34e74fa02ff60a56ba51da31e	Question: Where are you if there are large speakers playing music? Answer: concert Explanation: concert explanation a concert is the only place where large speakers play music.	 Choice: headphones Choice: conference
26fcb7a49543ef0f89c304b9971cbdd0	Question: Socialising with the in crowd was tiring, she found herself always suffering what when seeing what everybody had that she didn't? Answer: jealousy Explanation: jealousy explanation when you socialise with the in crowd, you tend to be jealous.	 Choice: friendships Choice: conflicts
1f3f40b4b23764fa3b99a519586be35f	Question: Sarah didn't like the activity she was doing, but she did it anyway. She felt that it was better than what? Answer: inactivity Explanation: inactivity explanation sarah didn't like the activity she was doing,but she did it anyway	Choice: passivity Choice: rest 
4ec2136a93d093ab760695e0b200534e	Question: Where would you go if you wanted to buy clothes as well as other things? Answer: mall Explanation: mall explanation a mall is the only place where you can buy clothes.	Choice: clothing store Choice: house
5eae9a162af2fd897c50ed1883a3809a	Question: Where must one wear a white shoe? Answer: wedding Explanation: wedding explanation a wedding is the only place one would wear white shoes.	Choice: left foot Choice: closet
8885acca3c66e59f2e97506a1103fee7	Question: If I wanted to see an apple tree, where would be a good place to go? Answer: oregon Explanation: oregon explanation oregon is the only place that would have an apple tree.	Choice: detroit Choice: maryland
c12221a251d96e691753cfd3ac0b33c4	Question: Stanley had a dream that was very vivid and scary. He had trouble telling it from what? Answer: reality Explanation: reality explanation stanley had a dream that was very vivid and scary.	 Choice: awake Choice: nightmare
1234e5e8a62754a28379398a82be3f9d	Question: The person took a ibuprofen after experiencing a headache, what happened to him next? Answer: feel relieved Explanation: feel relieved explanation ibuprofen is used to relieve headaches.	Choice: learn to swim Choice: act responsibly 
03f7d5cbaeaa10aa35f0c36cb0074a52	Question: What do you need to have before you can begin reading? Answer: written material Explanation: written material explanation you need to have written material before you can begin reading.	Choice: concentration Choice: concentrating 
d3db4dd2abaff1449d12c9506d8daff4	Question: Where is one unlikely to find a concert hall? Answer: commercial building Explanation: university building explanation university building is one unlikely to find a concert hall	 Choice: theater Choice: university building
2d826ec5cd99719720abe1e357e7d9fb	Question: The steel cable could be used to pull the tug if Steve had what? Answer: winch Explanation: winch explanation a winch is the only option that would pull a tug.	Choice: factory Choice: ship
69c510387273bedf72d3b40e46299295	Question: Sarah was cooling off too quickly after exercising hard.   She started doing what? Answer: shivering Explanation: shivering explanation shivering is the only thing that can be done after exercising hard.	Choice: relaxation Choice: sweating 
78e8547462458d334fcd4b6f408453c6	Question: Where can a person drink alcohol as they slice a steak? Answer: restaurants Explanation: restaurants explanation a restaurant is the only place you can drink alcohol as you slice a steak	Choice: chemistry lab Choice: supermarket
6000f0ef9884c4afa2071ce08c1fb248	Question: What is something that isn't the main focus of a video? Answer: peripheral Explanation: peripheral explanation a peripheral is something that isn't the main focus of a video	Choice: secondary Choice: minor 
0241d8533a568c7be0e30b59ba515460	Question: The child had stopped the tantrum from exhaustion, it seemed it had just what? Answer: run out of steam Explanation: run out of steam explanation the child stopped the tantrum from exhaustion,it seemed it had just what?	Choice: have rest Choice: sit down 
e3286184b4062ed0bfa872e208ad722b	Question: He lit another candle in the Menorah, everybody at the what watched? Answer: synagogue Explanation: synagogue explanation a synagogue is the only place that would have a menorah.	 Choice: dimly lit room Choice: bedroom
0bf57464dbef4603748d1e24ac8be0aa	Question: Lilly wanted to go about procreating but what no desire to have sex with a man.  So she went to a clinic and bought something.  What did she buy? Answer: cum Explanation: orgasm explanation i consider it the best option because they have to be more true	 Choice: orgasm Choice: naked
d2c439fd107b3441be516a433a07c982	Question: What place could have thousands or millions of back garden? Answer: city Explanation: england explanation england could have thousands or millions of back garden	Choice: house Choice: england 
56af02e52ce026bb5032243c56312251	Question: Bailey was a real estate agent and good at his job.  He could easily do what to people? Answer: manipulate Explanation: manipulate explanation bailey was a real estate agent and good at his job	Choice: incompetent Choice: exaggerate
971379e8d51ae132c6ca6fa14aecd4d0	Question: This city in Northern Norway is filled within things to do like Polar Nights half marathons and located in the middle of the Northern lights oval, which city is it? Answer: tromsø Explanation: finnmark explanation finnmark is a city in northern norway.	Choice: finnmark Choice: vadsø 
fb65539d6690040b3a8d3566beffdf62	Question: James loved the flags that had a snake and a motto on it.    It was a symbol of a place located where? Answer: north america Explanation: north america explanation north america is the only place that has a motto.	Choice: ditch Choice: pet shops 
b49e56be7122a7b85d23b3e525a96d29	Question: The mystery drama TV show was trying to advertise itself, their tagline was to expect the what? Answer: unexpected Explanation: unexpected explanation the mystery drama TV show was trying to advertise itself, their tagline was to expect the unexpected	Choice: unlikely Choice: surprising
11a06fce01a1df5916ec92b60e1d3e73	Question: Tweed is a fabric I am looking to make clothing with, where should I go to buy some? Answer: fabric store Explanation: fabric store explanation a fabric store is the only place that sells tweed.	Choice: clothing stores Choice: eddie bauer 
bf89614a5b9d6bb83a45210adf1590ca	Question: If there are a lot of people waiting to order at the fast food restaurant where you decided to have lunch what must you do before you get to order? Answer: getting in line Explanation: getting in line explanation if there are a lot of people waiting to order at the fast food restaurant you must get in line before you get to order	Choice: pouring coffee Choice: get full
476f2c30ad4b0699eb21ad7f1c42d21a	Question: You might grab what to smash a large, frightening bug when you're outdoors? Answer: rock Explanation: rock explanation a rock is the only thing you can grab to smash a large bug.	Choice: meadow Choice: garden
7a71f3981bf52b3f59b0fd65d3fdac53_1	Question: The amount of effort put into the losing project was negligible, how much effort was put into the winning project? Answer: considerable Explanation: significant explanation is the best since it is the best backup	Choice: important Choice: significant 
b3400bf2fadba201fed0db1f91db30ff	Question: The detective had to discover the truth, he started by searching and sifting through the lies to what? Answer: find facts Explanation: find facts explanation the detective had to discover the truth,he started by searching and sifting through the lies	Choice: wonder Choice: ask questions 
78cb2aa0a78eea30b6526758fb77151d	Question: He felt pride when he saw his team walk out and when he sized op the opposing team, what was he about to do? Answer: compete against Explanation: compete against explanation he is competing against the opposing team	 Choice: pass class Choice: improve yourself
a0d3f987d666a9ac71e41de4bef84ebf	Question: Why do people go to see others playing baseball? Answer: entertainment Explanation: entertainment explanation people go to see others playing baseball for entertainment	 Choice: stupid Choice: fun
b90940f4de43f857ee54f2d0d4f2255c	Question: His hair was getting long enough that it could be put in a ponytail, so he headed to this place to have what happen? Answer: cut there Explanation: braided explanation a ponytail is the only thing that can be done.	Choice: braided Choice: combed when not straight
0e602d43fb3bf889efbe3eeb7c7d775b	Question: Where is a subway station called something else? Answer: london Explanation: big city explanation london is the only place that has a subway station.	Choice: big city Choice: new york
8d002e40f8fb86f22b6a943b3552fb42	Question: What does an actor do while acting? Answer: pretend Explanation: pretend explanation pretending is the only thing an actor does while acting.	Choice: sing songs Choice: branch out 
e6b67184b99375d05d3f2887f684c684	Question: Returning to work was easy for Dan.  He had liked doing nothing for weeks, and after his treatment he was complately what? Answer: painless Explanation: painless explanation i consider it the best option because they have to be more true	 Choice: malaise Choice: boredom
d54af9a401b98becdb8e430f647d481b	Question: Why would someone bring suit against a total stranger? Answer: randomness Explanation: randomness explanation i consider it the best option because they have to be more true	Choice: tensions Choice: aggravation
3fa478704220a1256330c2de6d36e845	Question: Where should a cat be in a house? Answer: floor Explanation: floor explanation cat should be in a house	 Choice: backyard Choice: back yard
a7312907b6a6c487508ecbc8b70ff863	Question: After answering questions from the press for hours, what did the police chief feel? Answer: irritation Explanation: irritation explanation after answering questions from the press for hours,the police chief felt	Choice: polite Choice: sadness
2fba9ca3c39904f6418e61a2faa063e5	Question: James put a divider between arithmetic and English.  This meant that he could continue using what? Answer: notebook Explanation: notebook explanation dividers are used in notebooks	Choice: office suite Choice: math class
0b277724b2058ba8be5be6df2a1cf9ce	Question: John noticed that there was a lot of dust in the room.  He cleaned off the place where food is served last.   Where might John have cleaned last? Answer: table Explanation: table explanation a table is the only place where food is served.	 Choice: shelf Choice: fridge
9c1d4f3cd14f6f4f91fe89ed2591f7bd	Question: He was a man with many loose morals, but when it came to his wife he was always what? Answer: faithful Explanation: faithful explanation when it comes to his wife he was always close fitting	Choice: close fitting Choice: discreet 
cf0930dff2fcc05eb3f735b9b2f1bc9c	Question: Where would you find a waiting room with only some fathers? Answer: maternity ward Explanation: maternity ward explanation maternity ward would you find a waiting room with only some fathers?	Choice: dentist's office Choice: clinic 
